GI number	Uniprot	log2FoldChange	Anova p-value	Description
281362164	E1JIR4	0.146245465913657	0.4	Na pump alpha subunit, isoform I [Drosophila melanogaster]
24651577	Q9VA09	0.0747999721140497	1	guanylyl cyclase beta-subunit at 100B [Drosophila melanogaster]
320545203	NA	-0.14373547746145	0.57	Jwa ortholog, partial [Drosophila melanogaster]
442622933	A0A0B4KFE4	0.148863385914483	0.38	Acyl-CoA synthetase long-chain, isoform J [Drosophila melanogaster]
442623838	A0A0B4KER6	0.153951365234572	0.34	Z band alternatively spliced PDZ-motif protein 52, isoform N [Drosophila melanogaster]
24652011	Q961H2	0.903719927377807	0.3	CG30344 [Drosophila melanogaster]
442631724	M9PI17	-0.14957635605051	0.15	CG6084, isoform D [Drosophila melanogaster]
8356	P52304	-0.135227380694223	0.45	protein kinase [Drosophila melanogaster]
1335783	Q9VXF1	0.137503523749935	0.68	CnnA14D(I) [Drosophila melanogaster]
7672773	Q7KMR7	-0.138997383620287	0.43	thioredoxin-like protein TXL [Drosophila melanogaster]
15291801	Q9VJ39	0.142209623230489	0.7	LD27070p [Drosophila melanogaster]
17137000	P29742	0.136935645356108	0.46	clathrin heavy chain, isoform A [Drosophila melanogaster]
17137000	X2JC31	0.136935645356108	0.46	clathrin heavy chain, isoform A [Drosophila melanogaster]
24652438	Q4Z8K6	-0.552296311800834	0.08	Ran-binding protein M, isoform A [Drosophila melanogaster]
17137100	P48148	0.140973627746183	0.61	Rho1, isoform A [Drosophila melanogaster]
24652542	Q9V5P6	-0.163498732282879	0.47	CG7637 [Drosophila melanogaster]
17737967	C7LA75	-0.14373547746145	0.2	heat shock protein cognate 4, isoform A [Drosophila melanogaster]
17737967	P11147	-0.14373547746145	0.2	heat shock protein cognate 4, isoform A [Drosophila melanogaster]
24652789	A1Z8N1	-0.388719413770146	0.53	trehalose transporter 1-1, isoform A [Drosophila melanogaster]
24652901	A0A1B2AJH4	-0.533123569201538	0.24	small ribonucleoprotein particle protein SmD3 [Drosophila melanogaster]
24652901	O44437	-0.533123569201538	0.24	small ribonucleoprotein particle protein SmD3 [Drosophila melanogaster]
17865835	O76742	-0.141176062960694	0.31	Rab7, isoform A [Drosophila melanogaster]
24653025	A1Z8Z3	0.22994977251453	0.43	cuticular protein 49Ag [Drosophila melanogaster]
24653035	A1Z8Z9	-0.251132316777502	0.5	CG8834, isoform A [Drosophila melanogaster]
18447513	Q8SXY3	0.138889915973224	0.67	RE62710p [Drosophila melanogaster]
24653139	A1Z934	-0.207641465561313	0.25	CG8778 [Drosophila melanogaster]
24653143	A1Z936	1.55952457978933	0.48	CG8632, isoform A [Drosophila melanogaster]
24653255	Q4V4H7	-0.368808071609658	0.52	CG13323 [Drosophila melanogaster]
24653362	Q8ML70	0.150694356844419	0.5	immune induced molecule 10, isoform A [Drosophila melanogaster]
18858175	Q9W392	0.132320047746498	0.54	CG7033 [Drosophila melanogaster]
19921834	A0A0B4LEV3	-0.133855746734791	0.49	CG8635 [Drosophila melanogaster]
19921834	Q7JWR9	-0.133855746734791	0.49	CG8635 [Drosophila melanogaster]
19922414	Q7K172	0.132951405803224	0.64	prenyl protease type I [Drosophila melanogaster]
20129309	Q9VM18	0.134220939760633	0.78	CG5177, isoform A [Drosophila melanogaster]
24583150	Q9VL78	-0.13199554580999	0.33	FK506-binding protein FKBP59 [Drosophila melanogaster]
24583150	X2J5E8	-0.13199554580999	0.33	FK506-binding protein FKBP59 [Drosophila melanogaster]
24653660	Q8MKJ5	0.235269913137439	0.92	CG30197 [Drosophila melanogaster]
24653791	Q5U156	0.638260726881205	0.23	relative of woc, isoform A [Drosophila melanogaster]
24654107	Q058Z8	-2.74666442088501	0.06	CG30324 [Drosophila melanogaster]
24654209	A1ZAI5	1.6318739549675	0.06	CG5065, isoform A [Drosophila melanogaster]
24654209	E1JH83	1.6318739549675	0.06	CG5065, isoform A [Drosophila melanogaster]
24654215	D6W4V4	0.815882632996489	0.38	picot, isoform B [Drosophila melanogaster]
24654215	Q9V7S5	0.815882632996489	0.38	picot, isoform B [Drosophila melanogaster]
24654224	A1ZAI8	0.81198637078925	0.14	CG15617 [Drosophila melanogaster]
24585880	Q8MT58	-0.140973627746183	0.34	CG17337 [Drosophila melanogaster]
24638876	Q7KW39	0.135033457037652	0.43	CG17896, isoform B [Drosophila melanogaster]
24648786	Q8SWX4	-0.133266530863464	0.67	CG31343 [Drosophila melanogaster]
24654573	Q8IRJ9	-0.322148734015603	0.72	glycerol kinase, isoform B [Drosophila melanogaster]
24654610	A1ZAZ8	0.119946763812157	0.55	CG6362 [Drosophila melanogaster]
24654665	Q9W0S6	-0.154866918365375	1	mitochondrial ribosomal protein L17, isoform A [Drosophila melanogaster]
24654848	Q9W0N5	-0.0731800472080143	0.49	CG13894 [Drosophila melanogaster]
24649148	Q9VCU1	-0.143624675645728	0.64	CG4721 [Drosophila melanogaster]
24652463	Q7JQH9	-0.131313234677865	0.53	withered, isoform A [Drosophila melanogaster]
25009916	Q8IH82	0.139104866225644	0.41	AT31511p [Drosophila melanogaster]
27819773	NA	0.133918072905699	0.35	RH07636p [Drosophila melanogaster]
45549185	B3DMP7	0.133173270251202	0.41	Tal [Drosophila melanogaster]
45549185	Q9W1G0	0.133173270251202	0.41	Tal [Drosophila melanogaster]
24655160	Q9W0G1	-0.22389679926318	0.38	protein tyrosine phosphatase 61F, isoform C [Drosophila melanogaster]
68051273	Q5U0Z2	-0.138575229908582	0.42	LD30448p [Drosophila melanogaster]
78707176	A1Z6V5	0.129283016944966	0.41	serpin 43Ab [Drosophila melanogaster]
24655327	Q7KB18	0.213340471444375	0.48	juvenile hormone epoxide hydrolase 2, isoform A [Drosophila melanogaster]
24655662	A1ZBK7	-0.193183296579822	0.61	crammer [Drosophila melanogaster]
24655674	Q9W078	-0.466845401428516	0.48	cuticular protein 62Bb, isoform A [Drosophila melanogaster]
24655679	Q9W077	0.241786672129754	0.53	cuticular protein 62Bc, isoform A [Drosophila melanogaster]
24655776	Q95RC8	-0.544317805351552	0.67	mutator 2, isoform A [Drosophila melanogaster]
111145081	P07764	0.135463417295119	0.36	aldolase [Drosophila melanogaster]
161077121	A1ZA47	0.132360220473975	0.41	Z band alternatively spliced PDZ-motif protein 52, isoform F [Drosophila melanogaster]
221379859	Q9VE79	-0.134092895587283	0.41	CG14309 [Drosophila melanogaster]
281362709	Q8MST5	-0.137503523749935	0.2	beta-Tubulin at 97EF, isoform B [Drosophila melanogaster]
328751763	F3YDB5	0.140660406937118	0.32	IP05604p [Drosophila melanogaster]
442622559	A0A0B4KEJ7	0.141176062960694	0.33	coro, isoform E [Drosophila melanogaster]
158416	P22700	0.12417941122073	0.46	sarco/endoplasmic reticulum-type Ca-2+-ATPase [Drosophila melanogaster]
441286	P08928	-0.125530882083859	0.42	unnamed protein product [Drosophila melanogaster]
531500	Q03427	0.126330823906898	0.39	nuclear lamin C protein [Drosophila melanogaster]
24657102	Q9VZJ8	-0.72020526761863	0.67	CG11594, isoform A [Drosophila melanogaster]
24657225	Q9VZI3	-0.175283917280959	0.41	fermitin 1, isoform A [Drosophila melanogaster]
24657284	C0MJA0	-0.427869623438755	0.22	high mobility group protein D, isoform A [Drosophila melanogaster]
24657284	Q05783	-0.427869623438755	0.22	high mobility group protein D, isoform A [Drosophila melanogaster]
24657351	Q9W2C5	-0.534657418873091	0.11	CG4363 [Drosophila melanogaster]
24657386	Q9VZF6	0.0193077311009446	0.97	CG14997, isoform A [Drosophila melanogaster]
24657414	Q9VZF3	0.362570079384708	0.55	CG1265 [Drosophila melanogaster]
24657549	Q9W299	0.0935407678394219	0.59	CG11474, isoform A [Drosophila melanogaster]
24658164	Q9W246	-0.027480736422107	0.91	CG4554 [Drosophila melanogaster]
17647799	P54399	0.131844656016061	0.35	protein disulfide isomerase, isoform A [Drosophila melanogaster]
17647799	X2JGP4	0.131844656016061	0.35	protein disulfide isomerase, isoform A [Drosophila melanogaster]
17737667	M9PD14	-0.126830022235483	0.44	flightin, isoform A [Drosophila melanogaster]
17737667	P35554	-0.126830022235483	0.44	flightin, isoform A [Drosophila melanogaster]
24658602	Q9VRP4	-1.16363299267485	0.15	bifunctional phosphopantetheine adenylyltransferase - Dephospho-CoA kinase [Drosophila melanogaster]
24658804	Q9W1X5	-0.230096709984044	0.52	nahoda, isoform A [Drosophila melanogaster]
17862990	Q8T9C5	0.119810567721936	0.53	SD07655p [Drosophila melanogaster]
24658920	Q9VRS0	0.893912741610308	0.02	alpha Karyopherin-4 [Drosophila melanogaster]
17975567	E1JJM9	-0.127489735121916	0.58	ribosomal protein S15Aa, isoform D [Drosophila melanogaster]
17975567	P48149	-0.127489735121916	0.58	ribosomal protein S15Aa, isoform D [Drosophila melanogaster]
18543299	A0A0S0X8K7	-0.124410342189944	0.63	tiny tim 50 [Drosophila melanogaster]
18543299	Q9W4V8	-0.124410342189944	0.63	tiny tim 50 [Drosophila melanogaster]
19921484	Q9VJ75	-0.126597569778212	0.5	CG10413 [Drosophila melanogaster]
24659804	Q9VS22	0.0552055020234542	0.74	CG8628, isoform A [Drosophila melanogaster]
19921584	Q9VIM5	0.12976787497033	0.47	Actin-related protein 2/3 complex, subunit 2 [Drosophila melanogaster]
19921584	X2JAI2	0.12976787497033	0.47	Actin-related protein 2/3 complex, subunit 2 [Drosophila melanogaster]
24660036	Q9VS57	-0.642295675787108	0.31	sec63 [Drosophila melanogaster]
19922382	Q7K127	0.123574685118532	0.6	CG7997, isoform A [Drosophila melanogaster]
21356395	Q9VVA6	-0.112209503586025	0.31	nudC, isoform A [Drosophila melanogaster]
21357019	Q9VE75	0.126053503006397	0.4	vacuolar H[+] ATPase subunit 100-2, isoform B [Drosophila melanogaster]
24661073	Q9VSN3	0.019193565233311	0.83	cuticular protein 66D [Drosophila melanogaster]
24640442	Q9W3N1	-0.122956213126735	0.72	CG1444 [Drosophila melanogaster]
24661184	Q8T0R3	-0.445576484398283	0.39	CG32026 [Drosophila melanogaster]
24640659	Q9W3C3	0.118801533076644	0.72	CG2004, isoform A [Drosophila melanogaster]
24642963	NA	0.124370693005741	0.16	wings up A, isoform G [Drosophila melanogaster]
24661375	Q8IQB7	0.269748001640807	0.64	CG32032 [Drosophila melanogaster]
24661483	Q9VSW5	0.620690205195682	0.04	Kinesin-like protein at 67A, isoform A [Drosophila melanogaster]
24643268	Q9VWH4	0.119635103380481	0.42	lethal (1) G0156, isoform A [Drosophila melanogaster]
24647570	Q9VEP6	-0.128086586987615	0.5	CG3590 [Drosophila melanogaster]
24661787	Q9VT23	-0.0341257839046264	0.71	CG8329 [Drosophila melanogaster]
24650465	Q9VB96	-0.130256385951342	0.46	CG31075, isoform A [Drosophila melanogaster]
24653117	P23625	0.124965673441609	0.68	G protein alpha49B, isoform D [Drosophila melanogaster]
24662216	Q9VT96	-0.0480840784662813	0.95	CG32061 [Drosophila melanogaster]
24662435	Q9VTE1	0.396975479382208	0.36	CG32069 [Drosophila melanogaster]
24662918	Q9VTN9	1.490635118173	0.00411	CG10361 [Drosophila melanogaster]
24660849	Q9VSI6	0.12656396128367	0.45	isocitrate dehydrogenase, isoform B [Drosophila melanogaster]
24663131	Q95RE4	-0.357552004618084	0.13	ypsilon schachtel, isoform A [Drosophila melanogaster]
24663135	Q9VTT6	-0.81005974806691	0.93	ionotropic receptor 68b [Drosophila melanogaster]
24666913	P29829	0.118496762635309	0.21	G protein beta-subunit 76C [Drosophila melanogaster]
24663365	Q9VTZ6	0.556518522707006	0.09	CG10688 [Drosophila melanogaster]
24663511	Q9VU17	1.0661984896768	0.02	CG10960, isoform B [Drosophila melanogaster]
24663552	Q9VU22	1.1248517024653	0.46	CG14120 [Drosophila melanogaster]
24668543	Q8MSW0	-0.129818240486957	0.53	Isoleucyl-tRNA synthetase, isoform A [Drosophila melanogaster]
24664029	Q9VUB8	-0.71682794859513	0.12	endosulfine, isoform A [Drosophila melanogaster]
85861021	Q29QJ2	-0.132755208851772	0.61	IP05065p [Drosophila melanogaster]
320545855	M9MSL3	0.12691211248222	0.44	Hsc70Cb, isoform G [Drosophila melanogaster]
24664469	Q9VUL1	-0.685663591464963	0.18	CTP synthase, isoform C [Drosophila melanogaster]
24664469	X2JCY2	-0.685663591464963	0.18	CTP synthase, isoform C [Drosophila melanogaster]
24664922	Q9VUW2	0.969835604683496	0.00862	CG17029, isoform A [Drosophila melanogaster]
24665247	Q9VV42	-0.22055107451228	0.42	photoreceptor dehydrogenase, isoform A [Drosophila melanogaster]
24665264	Q9VV47	2.30122657439746	0.13	CG4842 [Drosophila melanogaster]
386764652	M9NFC0	-0.124522357022943	0.42	wings up A, isoform I [Drosophila melanogaster]
3337433	Q7KN62	-0.104336659814736	0.49	transitional endoplasmic reticulum ATPase TER94 [Drosophila melanogaster]
24665524	Q9VVA1	0.810008681473951	0.12	CG9706, isoform A [Drosophila melanogaster]
24666045	Q9VVJ7	0.470232116205211	0.78	CG7484 [Drosophila melanogaster]
24666141	Q9VVL5	-0.483622708933973	0.64	CG5567 [Drosophila melanogaster]
24666167	Q9VVM2	0.918801217042478	0.18	CG5506 [Drosophila melanogaster]
6716514	NA	-0.113287286329112	0.63	translation elongation factor 1 gamma [Drosophila melanogaster]
24666583	Q9VVV8	-0.777811712008631	0.8	CG18136 [Drosophila melanogaster]
24666596	Q9VVW3	1.10833262178807	0.02	CG6812 [Drosophila melanogaster]
24666674	Q8SXQ1	0.15039920774246	0.44	CG9629 [Drosophila melanogaster]
24666733	Q9VVZ4	-0.305352919618548	0.44	CG14095 [Drosophila melanogaster]
24666814	Q9VW09	0.632695111505258	0.02	l(3)76BDr [Drosophila melanogaster]
10697246	Q9GUB1	0.110423989693651	0.97	phospholipase A2 activating protein homolog [Drosophila melanogaster]
15150407	Q961S9	0.115966018048325	0.63	SD01502p [Drosophila melanogaster]
17647515	P29843	-0.114171019919311	0.36	heat shock protein cognate 1, isoform A [Drosophila melanogaster]
17647521	P02518	-0.113008961829186	0.55	heat shock protein 27 [Drosophila melanogaster]
17647521	X2JC82	-0.113008961829186	0.55	heat shock protein 27 [Drosophila melanogaster]
24667933	Q9V400	0	0.89	integrin linked kinase, isoform A [Drosophila melanogaster]
17647601	P11997	0.114458724584915	0.74	larval serum protein 1 gamma [Drosophila melanogaster]
17864668	Q9VEX6	0.116562685111567	0.68	belphegor, isoform A [Drosophila melanogaster]
19920594	Q9VQF7	0.109624491174498	0.84	CG9894, isoform B [Drosophila melanogaster]
20129971	Q7JR58	-0.106915203916512	0.77	CG6543, isoform A [Drosophila melanogaster]
24668448	Q9VNX0	0.309765456178785	0.39	CG14562, isoform A [Drosophila melanogaster]
24668515	Q9VNV3	-0.568121993348661	0.18	Dead-box-1 [Drosophila melanogaster]
21356737	Q9VBP6	0.116253068495848	0.41	succinic semialdehyde dehydrogenase, isoform A [Drosophila melanogaster]
24668758	Q9VNQ3	-0.0986708397848142	0.93	CG11137 [Drosophila melanogaster]
21357927	Q9VEY5	-0.115477217419936	0.78	CG5903 [Drosophila melanogaster]
24762344	Q8MLR2	0.391508963782603	0.09	CG4019, isoform C [Drosophila melanogaster]
24762424	Q9W1H4	-0.350983749232854	0.4	DNA ligase I [Drosophila melanogaster]
24762502	D5A7M1	-0.527385225144341	0.14	ejaculatory bulb protein III [Drosophila melanogaster]
24762671	Q9W149	-0.99350515033151	0.11	CG11414 [Drosophila melanogaster]
24762736	Q8MMD2	0.0106472441995084	0.81	epidermal growth factor receptor pathway substrate clone 15, isoform B [Drosophila melanogaster]
24648576	H9ZJM5	0.11533511497797	0.49	Na pump alpha subunit, isoform A [Drosophila melanogaster]
24648576	P13607	0.11533511497797	0.49	Na pump alpha subunit, isoform A [Drosophila melanogaster]
24762794	Q9W0Y1	-0.499290913480346	0.56	troponin C-akin-1, isoform A [Drosophila melanogaster]
24651589	Q9VA02	-0.109624491174498	0.95	CG1544 [Drosophila melanogaster]
24651589	T2FGC6	-0.109624491174498	0.95	CG1544 [Drosophila melanogaster]
24656137	Q7JUS9	0.114486015016886	0.18	CG9090 [Drosophila melanogaster]
28416333	Q86NN8	-0.11391959171357	0.54	RH49324p, partial [Drosophila melanogaster]
25012174	Q8IH36	1.42041657208029	0.02	GH27183p, partial [Drosophila melanogaster]
28573732	P20240	-0.10993402703284	0.61	otefin [Drosophila melanogaster]
25012345	Q8IGY6	0.106199403831925	0.65	RE05346p, partial [Drosophila melanogaster]
45549226	NA	0.118181426348314	0.38	glutamate dehydrogenase, isoform A [Drosophila melanogaster]
25012460	Q8IGV2	-0.108701571396772	0.98	RE23981p [Drosophila melanogaster]
25012464	Q8IGV1	0.186423815411165	0.59	RE24907p, partial [Drosophila melanogaster]
45825129	P29613	-0.112474729258412	0.59	AT02695p [Drosophila melanogaster]
25012709	Q9W266	0.551539499183706	0.31	RE59077p [Drosophila melanogaster]
161076327	A8DZ29	-0.104652152407943	0.25	eukaryotic translation initiation factor 4G, isoform B [Drosophila melanogaster]
219990677	B8A3X3	-0.109181810888457	0.43	FI09227p [Drosophila melanogaster]
255982648	C6TPB6	0.115645609021048	0.68	RE68005p [Drosophila melanogaster]
298360827	D9HRZ9	-0.112894056405934	0.72	Smp-30 protein [Drosophila melanogaster]
386764654	M9NH88	-0.109624491174498	0.2	wings up A, isoform J [Drosophila melanogaster]
25013082	P41073	-0.185643235189243	0.63	SD02426p [Drosophila melanogaster]
418207538	K7WSB4	-0.116409492115311	0.49	alpha tubulin 84B, partial [Drosophila melanogaster]
442625389	M9PC99	-0.10764072318797	0.54	ghost, isoform C [Drosophila melanogaster]
27447605	Q8I8U7	0.866351776808573	0.15	transformation/transcription domain-associated protein [Drosophila melanogaster]
924933	P54351	0.103747924837829	0.87	N-ethylmaleimide sensitive fusion protein-2 [Drosophila melanogaster]
17136240	P17210	-0.0922585078519885	0.8	kinesin heavy chain [Drosophila melanogaster]
27819913	Q7JVX4	-0.347923303420307	0.14	LD40776p, partial [Drosophila melanogaster]
17136898	Q7KN94	0.0957589828054307	0.72	walrus, isoform B [Drosophila melanogaster]
17136998	P52295	-0.0983020736118038	0.42	pendulin [Drosophila melanogaster]
27820099	O46084	-0.070389327891398	0.64	GH02880p, partial [Drosophila melanogaster]
28316937	Q86P47	0.610842298267207	0.17	SD17909p, partial [Drosophila melanogaster]
28317069	Q86P04	0.109745405983343	0.54	RE01362p, partial [Drosophila melanogaster]
28317156	Q7KLW6	0.0999669080604438	0.8	LD06837p, partial [Drosophila melanogaster]
28317175	Q0KHU5	0.0516385087943764	0.88	HL01250p [Drosophila melanogaster]
17737405	I0DHK3	-0.101283335837182	0.4	proteasome 35kD subunit [Drosophila melanogaster]
17737405	P12881	-0.101283335837182	0.4	proteasome 35kD subunit [Drosophila melanogaster]
28317298	P55035	-1.11220950358602	0.00522	AT14053p, partial [Drosophila melanogaster]
17864468	M9PBZ9	-0.0859732231098529	0.62	eukaryotic initiation factor 4E, isoform B [Drosophila melanogaster]
17864468	P48598	-0.0859732231098529	0.62	eukaryotic initiation factor 4E, isoform B [Drosophila melanogaster]
17933722	Q7KRU8	-0.0978473233981445	0.75	ferritin 1 heavy chain homologue, isoform A [Drosophila melanogaster]
28557557	Q86NM8	0.512532531993735	0.7	SD25413p [Drosophila melanogaster]
28557563	Q05344	-1.19121480786897	0.07	SD06504p [Drosophila melanogaster]
28557579	Q86NM2	-0.162650337644558	0.43	RH24769p [Drosophila melanogaster]
28557603	Q9VH48	-0.551871714252734	0.07	RE68504p [Drosophila melanogaster]
28571445	Q8IRR5	0.843788776669416	0.23	Sirt4, isoform C [Drosophila melanogaster]
17945584	Q8SYZ8	-0.0868774506799668	0.52	RE26342p [Drosophila melanogaster]
28571526	Q8SX57	-0.126757142285939	0.49	CG31549, isoform A [Drosophila melanogaster]
28571554	Q8INT0	-0.21653969509101	0.44	CG31493, isoform A [Drosophila melanogaster]
18859969	Q9VXM4	-0.106915203916512	0.58	membrane steroid binding protein, isoform A [Drosophila melanogaster]
28571714	Q9VFC9	1.48883302731216	0.15	CG3987 [Drosophila melanogaster]
18921171	Q9VY87	0.100111484790204	0.54	cathepsin B1, isoform A [Drosophila melanogaster]
19921088	Q9VKV1	-0.0982440933027078	0.47	lysosomal alpha-mannosidase, isoform A [Drosophila melanogaster]
28571792	Q8MRN5	-0.547128318280831	0.8	CG31233 [Drosophila melanogaster]
28571932	NA	-0.0976107966264223	0.99	dj-1beta [Drosophila melanogaster]
28571955	Q95TK5	0.0245111648370376	0.74	CG1635 [Drosophila melanogaster]
