GI number	Uniprot	log2FoldChange	Anova p-value	Description
24640177	Q9W3X6	-0.0689473537174914	0.84	lethal (1) G0255, isoform A
22024229	Q9W2K4	-0.0551536616634319	0.85	CG4266, isoform A [Drosophila melanogaster]
24582462	Q9VM33	-0.051838931519618	0.93	iconoclast [Drosophila melanogaster]
24640551	NA	-0.126830022235483	0.47	thioredoxin reductase-1, isoform B
24640557	A4V449	0.0840642647884745	0.2	NADH:ubiquinone reductase 75kD subunit precursor, isoform A
24640557	Q94511	0.0840642647884745	0.2	NADH:ubiquinone reductase 75kD subunit precursor, isoform A
24640588	Q9W3F6	-0.0102683354538271	0.89	CG1440, isoform A
24640659	Q9W3C3	-0.117740268928505	0.55	CG2004, isoform A
24640851	Q9W327	0.0306316186536633	0.8	Lysyl-tRNA synthetase, isoform B
24658804	Q9W1X5	-0.0526623325452206	0.89	nahoda, isoform A [Drosophila melanogaster]
24640873	E6PBV6	-0.109877617772373	0.68	CG1354, isoform A
24640873	Q8SWU7	-0.109877617772373	0.68	CG1354, isoform A
24666674	Q8SXQ1	-0.0617761975866899	0.86	CG9629 [Drosophila melanogaster]
24640905	Q9W303	-0.0210616155278296	0.79	imaginal disc growth factor 4, isoform A
24640905	X2JEB6	-0.0210616155278296	0.79	imaginal disc growth factor 4, isoform A
24642430	Q9VXI6	-0.00617857492912426	0.89	CG3560
24642436	Q27294	-0.0132038917723709	0.85	cabeza, isoform B
24642547	M9NE01	-0.0678153842275715	0.68	protein phosphatase 2B at 14D, isoform A
24642547	Q27889	-0.0678153842275715	0.68	protein phosphatase 2B at 14D, isoform A
27820099	O46084	0.0518389315196181	0.73	GH02880p, partial [Drosophila melanogaster]
28573965	Q961L4	-0.0615877982228316	0.49	CG1600, isoform C [Drosophila melanogaster]
28574998	Q95RU0	-0.0526853959864205	0.65	cueball [Drosophila melanogaster]
24642955	NA	-0.0414199273799808	0.67	wings up A, isoform D
24642961	E4NKM1	-0.0350469470992008	0.53	wings up A, isoform A
48596237	Q6KC89	0.0602106175255595	0.64	gag protein [Drosophila melanogaster]
78706884	Q9VKH9	0.0588230535402793	0.68	CENP-ana [Drosophila melanogaster]
161077961	Q9VWJ1	-0.0539517379741466	0.98	CG8034, isoform A [Drosophila melanogaster]
24642963	NA	-0.0259952085329446	0.8	wings up A, isoform G
24643010	Q9VWV6	-0.0894981508391025	0.53	transferrin 1
24643268	Q9VWH4	0.0059248339571055	0.95	lethal (1) G0156, isoform A
281365642	Q9VZE2	0.0590266658659555	0.77	CG15012 [Drosophila melanogaster]
24643988	NA	0	0.98	eIF3-S10
24645208	Q9VHJ8	-0.0995356735509144	0.58	skpA associated protein, isoform A
281366803	Q8SY69	-0.0575333559843307	0.66	CG41128 [Drosophila melanogaster]
24645663	Q8INM3	0.0339473319233375	0.82	slender lobes, isoform B
442615889	M9PGV5	0.0579804203150994	0.84	myosin 10A, isoform E [Drosophila melanogaster]
442634302	M9PG40	-0.0579473492092796	0.54	CG40045, isoform D [Drosophila melanogaster]
24645909	Q9VGQ1	0.0291463456595165	0.92	CG5214
24646114	Q8SXC2	-0.0644887264517137	0.73	CG6950, isoform B
24646386	Q9VG31	-0.127550049720511	0.43	malic enzyme, isoform B
24647008	Q9VFC2	-0.0235547279788968	0.67	serpin 88Ea, isoform A
24647073	P06754	0.0184726600714787	0.75	tropomyosin 1, isoform M
2708648	O44425	0.0412226627265129	0.58	antigen 5-related protein [Drosophila melanogaster]
24647095	A0A0B4KHJ9	-0.031609606516822	1	tropomyosin 2, isoform B
24647199	Q9VF51	-0.039801008057975	0.68	CG6045
24647502	P10674	-0.0827885987137615	0.57	fasciclin 1, isoform B
16768530	Q95S66	0.043626932400258	0.87	GM07803p [Drosophila melanogaster]
17136454	Q7JPB9	-0.0417102518848372	0.75	seizure, isoform A [Drosophila melanogaster]
24647570	Q9VEP6	0.0991446462979746	0.66	CG3590
17137802	Q94534	-0.036246566210343	0.92	beaten path Ia [Drosophila melanogaster]
17647337	Q9VSU6	-0.0513468800002204	0.82	dihydropteridine reductase, isoform A [Drosophila melanogaster]
24647881	Q9VEB1	-0.125981653854715	0.36	malate dehydrogenase 2
24647885	C6TP70	-0.0747525726210263	0.42	14-3-3epsilon, isoform A
24647885	P92177	-0.0747525726210263	0.42	14-3-3epsilon, isoform A
24648576	H9ZJM5	0.124239301835652	0.24	Na pump alpha subunit, isoform A
24648576	P13607	0.124239301835652	0.24	Na pump alpha subunit, isoform A
17738007	O16158	0.0358321058550294	0.98	sarcoplasmic calcium-binding protein 2 [Drosophila melanogaster]
24648872	Q9VD58	-0.020391788831178	0.97	CG6439, isoform A
24649101	Q9VCW6	-0.0953069600957274	0.53	Glutamate-cysteine ligase modifier subunit, isoform A
24649832	Q9VC18	0.0282890444314237	0.88	CG11089, isoform A
18079279	P48592	0.0398127016300894	0.91	ribonucleoside diphosphate reductase small subunit [Drosophila melanogaster]
18860045	A4V4A1	-0.0497530351970996	0.72	Klp10A, isoform A [Drosophila melanogaster]
18860045	Q960Z0	-0.0497530351970996	0.72	Klp10A, isoform A [Drosophila melanogaster]
24650465	Q9VB96	0.067114195858537	0.64	CG31075, isoform A
24651364	Q9VA83	-0.0159415438690215	0.94	ferritin 2 light chain homologue, isoform A
24652434	A1Z892	-0.0502343025201364	0.74	peroxiredoxin 2540-1
24653003	A1Z8Y3	-0.0201778819376302	0.82	cuticular protein 49Ab
24654347	A4UZL5	-0.0205735399625183	0.92	glutathione S transferase S1, isoform A
24654347	P41043	-0.0205735399625183	0.92	glutathione S transferase S1, isoform A
24655003	Q7KN75	-0.0909736600474904	0.38	Dodeca-satellite-binding protein 1, isoform C
24655082	Q7JXB5	-0.0616923224062419	0.83	CG10924, isoform A
24655311	A1ZBE9	0.131244533278253	0.42	CG15100
24656494	Q9VZU4	0.0784923083192993	0.7	CG12079
22024280	Q9W133	0.0433424826823705	0.7	CG3608 [Drosophila melanogaster]
24656772	Q8IRD3	0.109347396188361	0.96	PHGPx, isoform D
24658292	Q9VRL0	-0.0347654181606766	0.75	CG4769, isoform A
24642523	Q9VXG4	0.0484860779739921	0.87	annexin B11, isoform B [Drosophila melanogaster]
24659598	Q967S0	-0.0381351288867711	0.64	phosphoribosylamidotransferase 2, isoform B
24643838	Q9VMY5	-0.0386804681640599	0.98	CG12582, isoform A [Drosophila melanogaster]
24644870	Q9V3Z2	0.0495237837939192	0.93	serine protease 7, isoform A [Drosophila melanogaster]
24644968	Q9VHW0	-0.0527874143594352	0.86	CG7910 [Drosophila melanogaster]
24659809	A0A1B2AIW6	0.00571365119439364	0.99	Diazepam-binding inhibitor, isoform A
24659809	P42281	0.00571365119439364	0.99	Diazepam-binding inhibitor, isoform A
24647665	Q9VEK7	0.0368367681803715	1	cellular repressor of E1A-stimulated genes, isoform A [Drosophila melanogaster]
24648236	NA	0.0326046654319277	0.8	CG31219, isoform A [Drosophila melanogaster]
24661120	A4V1N9	-0.0939257052083307	0.51	paramyosin, isoform C
24664922	Q9VUW2	-0.0455146592523686	0.89	CG17029, isoform A [Drosophila melanogaster]
24661336	NA	-0.0759488532332986	0.64	arginine kinase, isoform A
24661348	A8JNP1	-0.0715532610250339	0.65	arginine kinase, isoform D
24661884	Q94516	0.0333585969464309	0.72	ATP synthase, subunit b
25012464	Q8IGV1	0.0399356973111766	0.84	RE24907p, partial [Drosophila melanogaster]
28574010	Q8STA5	0.0433274316641007	0.99	CG2862, isoform A [Drosophila melanogaster]
24662946	Q9VTP4	0.0145728010872726	0.8	ribosomal protein L10Ab, isoform A
24665395	Q9VV75	0.0132968226134579	0.89	CG4169, isoform A
24665414	Q9I7R5	0.0513991525066441	0.86	CG32165, isoform A
45551515	Q9VRJ2	0.0423001990624538	0.75	CG10671, isoform B [Drosophila melanogaster]
24666913	P29829	0.0542430447839872	0.81	G protein beta-subunit 76C
24667139	Q9VW68	0.0634790568244001	0.65	CG7433, isoform A
24667510	Q9VPF3	-0.0994086142315414	0.8	CG11796, isoform A
78706698	Q6NL44	-0.040893947042802	0.83	CG33722, isoform C [Drosophila melanogaster]
119638079	A1YK07	0.0452760573035888	0.96	Nup75 [Drosophila melanogaster]
24668389	B7Z098	0.113210610447991	0.6	CG7414, isoform A
24668389	Q9VNX8	0.113210610447991	0.6	CG7414, isoform A
161076752	NA	-0.0402870035499582	0.81	uninflatable, isoform A [Drosophila melanogaster]
24668413	Q9VNX4	0.096215315259303	0.49	delta-1-Pyrroline-5-carboxylate dehydrogenase 1, isoform A
24762792	H0RNI8	0.0443941193584534	0.78	CG3760, isoform B
24762792	Q8MMC4	0.0443941193584534	0.78	CG3760, isoform B
358030375	H0RN87	0.0445865132398896	0.96	FI16819p1 [Drosophila melanogaster]
409168327	K4M4D5	0.0459930979000737	0.76	AT25382p1 [Drosophila melanogaster]
25009742	Q8IHE3	-0.0848028410359856	0.65	AT09326p
25009816	Q8IHB4	0.0480622407741343	0.92	AT16867p, partial
25012295	NA	0.0567690959324975	0.62	LD35838p
290247	Q24372	-0.0284986064868285	0.95	lachesin [Drosophila melanogaster]
25012383	Q8IGX3	-0.0424352663203966	0.73	RE10625p
1794137	P91891	-0.0316274307924588	0.86	DMO25 [Drosophila melanogaster]
6006703	Q9U8D0	-0.0338748656380228	0.9	protoporphyrinogen oxidase [Drosophila melanogaster]
25012713	Q8IGN0	0.0884089742217654	0.62	RE59368p
8896016	Q24008	-0.0347654181606766	0.93	INAD [Drosophila melanogaster]
9246969	Q9NBK7	0.0259952085329444	0.82	Toll-4 [Drosophila melanogaster]
25013040	Q8IGC5	-0.0965269236785762	0.52	RH56418p
27819773	NA	-0.0561051018851504	0.62	RH07636p
27819944	Q7K206	-0.102810805583775	0.71	LD27185p, partial
17736985	Q7KY01	-0.0319000844662871	0.92	aquaporin, isoform A [Drosophila melanogaster]
28416365	Q86NN5	0.106177189556029	0.57	GM13757p
17864540	M9PH10	-0.0327899351176695	0.75	comatose, isoform A [Drosophila melanogaster]
17864540	P46461	-0.0327899351176695	0.75	comatose, isoform A [Drosophila melanogaster]
18447150	Q8T8S4	0.0295442756140154	0.63	AT31109p [Drosophila melanogaster]
28571493	Q9VN13	0.1045889012772	0.61	CG11739, isoform C
18859849	Q9VYI6	-0.0327155751433783	0.95	CG32649 [Drosophila melanogaster]
28573732	P20240	0.0276835586857143	0.89	otefin
28574202	Q9VJQ3	-0.04517998330412	0.79	yellow-c
19920760	Q9VMQ5	0.0259952085329444	0.9	CG7277 [Drosophila melanogaster]
28574296	Q94522	-0.049117766564691	0.81	succinyl coenzyme A synthetase alpha subunit, isoform A
28574733	Q9VQR8	-0.0160301098189489	0.91	CG33123
29423264	NA	-0.0920291384923456	0.71	extracellular matrix protein papilin 3
33589378	Q7YU50	-0.0718929184817857	0.72	RE51676p
38047649	Q6XIX5	-0.0661902796944665	0.85	similar to Drosophila melanogaster Gapdh1, partial [Drosophila yakuba]
21356111	Q9VC06	-0.0312455100109921	0.51	CG11771 [Drosophila melanogaster]
38047755	Q6XIS2	0.036711778356521	0.92	similar to Drosophila melanogaster PyK, partial [Drosophila yakuba]
21358069	Q9VP29	-0.0264233767603974	0.75	CG7519, isoform A [Drosophila melanogaster]
40215669	Q7JUX5	-0.0258400049352595	0.81	RE13549p
40882479	Q6NND1	-0.0266117302473197	0.83	RE68639p
45549185	B3DMP7	-0.0705614974770058	0.53	Tal
45549185	Q9W1G0	-0.0705614974770058	0.53	Tal
45549226	NA	-0.102447268970818	0.39	glutamate dehydrogenase, isoform A
45549352	Q9W391	-0.0308499646612552	0.78	CG7766, isoform A
45550423	H8F4T6	-0.0636586372223178	0.67	CG16935
45550423	Q9V6U9	-0.0636586372223178	0.67	CG16935
24643390	Q9VWD0	0.0201215959207734	0.79	parvin [Drosophila melanogaster]
24644932	A0A0C5K8A0	-0.0348658529159045	0.73	lodestar [Drosophila melanogaster]
24644932	P34739	-0.0348658529159045	0.73	lodestar [Drosophila melanogaster]
45550476	Q9W2J5	-0.059772220517369	0.74	glycogenin, isoform A
45550701	Q9VI16	-0.0771178494282218	0.58	CG1041, isoform A
45550715	Q9VHN7	-0.0696341878370524	0.45	CG8036, isoform B
24647164	Q8SWR8	0.0226014289371326	0.98	Ataxin-2, isoform A [Drosophila melanogaster]
45551893	D5SHR2	0.0395283641866373	0.76	CG6904, isoform A
45551893	Q9VFC8	0.0395283641866373	0.76	CG6904, isoform A
24649427	Q9VCH1	-0.0265534190413165	0.94	eukaryotic translation initiation factor 4G2 [Drosophila melanogaster]
45551906	H1UUJ7	-0.0707730744133809	0.78	tropomyosin 2, isoform C
45552169	E8NH12	-0.049117766564691	0.7	alpha-Adaptin, isoform B
45552169	P91926	-0.049117766564691	0.7	alpha-Adaptin, isoform B
45553475	NA	-0.0947404899704098	0.43	glutamate dehydrogenase, isoform F
45554813	NA	-0.0414544271717178	0.88	discs large 1, isoform B
24667933	Q9V400	-0.0281968918306521	0.8	integrin linked kinase, isoform A [Drosophila melanogaster]
45555120	P98163	0.07162967698103	0.54	yolkless, isoform B
45555998	NA	0.0669310081189868	0.5	CG32549, isoform A
45825129	P29613	-0.128324096975539	0.37	AT02695p
51092037	Q6AWP5	-0.00910220710725244	0.89	RE65032p
45550666	Q0E8C8	-0.02472189623786	0.81	serpin 77Ba, isoform A [Drosophila melanogaster]
45551974	Q8SY00	-0.0233813839753429	0.94	CG31102, isoform A [Drosophila melanogaster]
62471741	Q7YTZ4	-0.1263164497814	0.86	CG10737, isoform E
116806396	A0APQ0	0.0289126919152389	0.82	CG10623 [Drosophila melanogaster]
221329987	A0A126GUP6	0.021996196050406	0.62	melanization protease 1, isoform C [Drosophila melanogaster]
221330870	B7Z0B9	0.0253973977849919	0.92	CG10625, isoform H [Drosophila melanogaster]
62862484	Q8MSI2	-0.111326901190862	0.5	sarcoplasmic calcium-binding protein 1, isoform A
281365244	NA	0.0384741478146356	0.8	CG40341 [Drosophila melanogaster]
320544437	A8WHB7	0.0212477337040393	0.85	CG34049 [Drosophila melanogaster]
68051705	Q4QPQ0	0.0200532269031302	0.79	GH22814p
78706970	Q4ABD8	-0.0659975587742401	0.81	histone H1
78707176	A1Z6V5	-0.0242475462466774	0.83	serpin 43Ab
85724872	Q9VPX7	0.105228334340069	0.72	capulet, isoform A
111145081	P07764	-0.106199403831925	0.49	aldolase
161076327	A8DZ29	-0.0637900122659718	0.77	eukaryotic translation initiation factor 4G, isoform B
161076367	A1Z713	0.0210616155278296	0.81	vacuolar protein sorting 13, isoform A
161076460	A8DY81	-0.0409717810563062	0.79	Not1, isoform C
161077242	A8DYI6	-0.0706355425930604	0.51	lethal (2) 03709, isoform E
161077703	P02844	-0.112741212350182	0.47	yolk protein 2
161077703	X2JB25	-0.112741212350182	0.47	yolk protein 2
162944920	Q07171	-0.0980135755997505	0.47	RE15339p
162944958	A9UNE3	0.0958600154075162	0.68	TA01584p
194896432	B3NXV3	0.0597062461242676	0.91	GG17658 [Drosophila erecta]
195334973	B4HT63	-0.0987781544781735	0.75	GM21711 [Drosophila sechellia]
195341135	B4HZ69	-0.13245029602365	0.58	GM12771 [Drosophila sechellia]
4877972	Q9VIW3	0.00582907880219745	0.91	RanGAP [Drosophila melanogaster]
201065971	B5RJ56	-0.125530882083859	0.66	FI07351p
221330176	Q86PD3	-0.0832783950317877	0.63	CG30022
12053857	Q9VF08	-0.00871663959192421	0.79	hypothetical protein [Drosophila melanogaster]
14189952	Q968S4	-0.00914460006606553	0.97	putative thrombospondin [Drosophila melanogaster]
221379660	Q7KSF4	-0.0492996159422679	0.89	cheerio, isoform G
221379859	Q9VE79	-0.129283016944966	0.61	CG14309
17647589	M9NEV0	-0.00921853002937866	0.66	little imaginal discs, isoform A [Drosophila melanogaster]
17647589	Q9VMJ7	-0.00921853002937866	0.66	little imaginal discs, isoform A [Drosophila melanogaster]
17647617	Q9XYU0	0.0272214687350242	0.99	minichromosome maintenance 7 [Drosophila melanogaster]
221458344	A0A0B4KHL7	-0.0142138592197008	0.92	CG6455, isoform C
221458344	P91928	-0.0142138592197008	0.92	CG6455, isoform C
221468704	B7YZQ7	-0.119909463735197	0.49	nucleosome remodeling factor - 38kD, isoform B
221468704	O77460	-0.119909463735197	0.49	nucleosome remodeling factor - 38kD, isoform B
17945565	Q8SZ03	0.0115879742752118	0.78	RE25729p [Drosophila melanogaster]
255653084	C6TP14	-0.0981803939389034	0.53	RE74637p
255708501	C6TP45	-0.0871691628695006	0.9	LD06931p
18859701	Q9VXQ8	-0.0185421622037174	0.93	CG11679 [Drosophila melanogaster]
262051029	D0IQD2	0.0242475462466772	0.84	RE10478p
281359589	D1YSG8	-0.00313629480230107	0.95	Calcium/calmodulin-dependent protein kinase II, isoform J
281360817	E1JJP0	-0.119415166944771	0.37	upheld, isoform H
281360817	P19351	-0.119415166944771	0.37	upheld, isoform H
19921570	Q9VIQ5	-0.00863843142734643	0.91	CG10680, isoform A [Drosophila melanogaster]
19922194	Q7K188	0.0156391237775904	0.84	CG6329, isoform C [Drosophila melanogaster]
281362164	E1JIR4	0.121410173173677	0.26	Na pump alpha subunit, isoform I
281362709	Q8MST5	-0.0473057147783566	0.71	beta-Tubulin at 97EF, isoform B
281362741	NA	-0.0491875496275317	0.85	papilin, isoform E
281363473	Q7KN85	0.117836490293858	0.45	ATP citrate lyase, isoform D
21357207	Q9VV41	0.0102324981504699	0.62	CG4933 [Drosophila melanogaster]
21357701	Q9VGT3	0.012072832300575	0.81	Ugt86Da [Drosophila melanogaster]
21358259	Q95T12	0.0208921038589336	0.96	flower, isoform A [Drosophila melanogaster]
21358413	Q9VFM9	-0.0150543457222895	0.94	twinfilin [Drosophila melanogaster]
21428558	Q7JVX3	-0.00753367268540755	0.86	LD41739p [Drosophila melanogaster]
21430576	Q8MS45	0.0137801855683959	0.72	RE08455p [Drosophila melanogaster]
281363477	E2QCF1	0.0957589828054307	0.52	ATP citrate lyase, isoform F
281365929	A5XCL5	0.0550875601042087	0.7	UGP, isoform D
281365931	E1JI91	0.0504784450277936	0.71	UGP, isoform E
289063489	D3PFE8	-0.114016260291656	0.2	AT05101p
315064917	O96794	-0.0183785293148545	0.95	aminopeptidase P
320542051	M9MS55	0.11276793016195	0.28	CG32626, isoform H
320542342	E8NH67	-0.066045334879185	0.9	CG9572, isoform B
24641132	Q9VZ57	0.0146716014359515	0.88	CG1637, isoform A [Drosophila melanogaster]
320544214	Q8MLU9	-0.0784413546026459	0.98	CG13492
320544812	Q7KTG2	-0.0433925955133807	0.85	CG15828
24645407	O62531	-0.021606456189375	0.84	AP-47 [Drosophila melanogaster]
320545203	NA	0.0117771677763535	0.83	Jwa ortholog, partial
320545855	M9MSL3	0.0305020883973439	0.75	Hsc70Cb, isoform G
24647287	Q9VF12	0.0119726416660759	0.93	CG31291, isoform A [Drosophila melanogaster]
24648628	Q9VDE4	0.0174514482670084	0.68	CG17282 [Drosophila melanogaster]
320545982	M9MRX0	-0.0579596035299121	0.88	limpet, isoform J
24652011	Q961H2	-0.017109124510014	0.7	CG30344 [Drosophila melanogaster]
24652438	Q4Z8K6	-0.013483229363622	0.98	Ran-binding protein M, isoform A [Drosophila melanogaster]
320546124	M9MS76	0.106041637410325	0.63	cAMP-dependent protein kinase R1, isoform V
323301172	E8NH73	-0.0842689168976039	0.62	AT15809p
24663131	Q95RE4	0.0181759259644455	0.9	ypsilon schachtel, isoform A [Drosophila melanogaster]
328751763	F3YDB5	-0.0987781544781735	0.62	IP05604p
24666141	Q9VVL5	0.00921040373247962	0.97	CG5567 [Drosophila melanogaster]
375065958	H5V8B8	-0.111621147708482	0.35	MIP33436p1
28574893	Q86BI3	-0.0108067549565829	0.87	Zinc-finger protein at 72D, isoform B [Drosophila melanogaster]
378342877	H7BWR4	-0.127550049720511	0.43	malic enzyme
385719252	I1WYH4	0.0223183794235947	0.85	RH19138p1
152014915	A7KX19	-0.00961634091325356	0.8	signal peptide peptidase [Drosophila melanogaster]
159153096	A9YK67	-0.0118741002882918	0.71	CG1885-PA [Drosophila melanogaster]
386763419	H9XVM9	0.067114195858537	0.82	CG1674, isoform L
161077698	Q9W2Z4	-0.00993987895814376	0.86	CG2990, isoform C [Drosophila melanogaster]
221330907	Q9VRT4	0.0195401863956452	0.99	CG42269 [Drosophila melanogaster]
386763692	NA	-0.0292645945051947	0.91	terribly reduced optic lobes, isoform AD
221476138	B7YZX6	-0.0100168055480532	0.72	CG10600, isoform B [Drosophila melanogaster]
260064127	C9QNY0	-0.0190248256817563	0.95	MIP14263p [Drosophila melanogaster]
386764650	E4NKJ3	-0.0224373891197553	0.83	wings up A, isoform H
320545637	M9MRQ6	0.00808234629785853	0.98	Sh3beta, isoform E [Drosophila melanogaster]
386764652	M9NFC0	-0.020134557111702	0.83	wings up A, isoform I
386764654	M9NH88	-0.0257630960650818	0.7	wings up A, isoform J
386765448	A0A0B4K618	-0.0207585601667973	0.95	Fmr1, isoform G
386766497	A0A0B4K7J2	0.102615066482886	0.61	nucleoporin 358, isoform B
1695706	P91622	0	0.94	DmPdk [Drosophila melanogaster]
6694274	Q7KJV6	0.00547513006615097	0.92	ubiquitin-like protein activating enzyme [Drosophila melanogaster]
386771285	M9NFH8	0.110558375147698	0.34	CG9674, isoform F
17647377	F3YDB2	0	0.9	eukaryotic initiation factor 2beta [Drosophila melanogaster]
17647377	P41375	0	0.9	eukaryotic initiation factor 2beta [Drosophila melanogaster]
418207522	K7XI11	0.0917792299164798	0.46	alpha tubulin 84B, partial
418207538	K7WSB4	0.0323177202727285	0.84	alpha tubulin 84B, partial
17945866	Q8SYR7	0.00593702500785211	0.94	RE39378p [Drosophila melanogaster]
442615594	M9PHG2	-0.043164179267174	0.71	moesin, isoform M
21356731	Q9VBQ5	0	0.87	CG5112 [Drosophila melanogaster]
24580865	Q9VQ11	0	0.76	CG31928, isoform A [Drosophila melanogaster]
24583291	Q9VL16	0.0049577197959675	0.97	CG5676 [Drosophila melanogaster]
442621630	A0A0B4KI10	-0.00975896646232846	0.99	regulatory particle non-ATPase 2, isoform B
442621874	A0A0B4KHW3	0	0.94	aralar1, isoform F
442623993	A0A0B4KFT5	-0.0301428732226813	0.88	glutathione S transferase S1, isoform D
442625607	M9PBV2	0.109389574293044	0.7	NTPase, isoform F
28571554	Q8INT0	-0.00508887667279973	0.99	CG31493, isoform A [Drosophila melanogaster]
77380131	Q3HKQ5	-2.59994240518308e-05	0.93	male accessory gland protein [Drosophila melanogaster]
442627348	NA	0.0237975711821918	0.83	fatty acid (long chain) transport protein, isoform D
442631647	M9PF91	-0.131789872555541	0.46	superoxide dismutase, isoform D
508083071	R9S0M5	-0.03629612922299	0.86	FI20527p1
